Output,RG,RF,RZ,RP,RYM,RZM,CG,CF,CZ,CP,CYM,CZM
10.7982346429,0.2580978419,0.1040747736,1713.421916,92.782827524,-996.298706055,0.200045637,0.2209689765,0.1411086803,1532.46720982,130.894658965,-996.298706055,0.200045637
10.6665989286,0.2599841359,0.1049242039,1762.98270688,91.6607196514,-999.922363281,0.4106576047,0.2246612365,0.1400571952,1669.16531057,129.726027262,-999.922363281,0.4106576047
10.6742060714,0.2543818481,0.108247595,1657.97990632,94.7594275841,-998.689697266,-0.327790369,0.2206731672,0.1421461839,1495.75892582,134.01545905,-998.689697266,-0.327790369
10.7432703571,0.2548119114,0.1079806235,1796.27012361,96.5138561321,-993.705566406,0.7443375784,0.2224883163,0.1399691755,1565.28765747,135.967593456,-993.705566406,0.7443375784
10.7025632143,0.2580978419,0.1060689071,1821.51460022,94.6232722356,-1000.51623535,-0.7310080232,0.222583275,0.1416784327,1676.74719294,133.723288023,-1000.51623535,-0.7310080232
10.6137203571,0.2599635018,0.1074709449,1886.97560822,97.2110523897,-1011.93225098,0.2827453522,0.2265603703,0.1405836144,1701.97863412,137.564010934,-1011.93225098,0.2827453522
10.6137953571,0.2599841359,0.1051141119,1763.73995134,95.8017202524,-1003.30456543,0.6846000134,0.2295988461,0.1354994017,1611.60307612,135.370016784,-1003.30456543,0.6846000134
10.6778571428,0.2634843803,0.1012159818,1761.69607178,94.2758413462,-1009.28417969,-0.3008268897,0.2267389911,0.1377714724,1618.64070385,133.30498937,-1009.28417969,-0.3008268897
10.6605642857,0.2601611539,0.1035897149,1686.76304724,95.0880784255,-1010.07385254,0.237922996,0.2220864741,0.1414744961,1564.64849943,134.287710098,-1010.07385254,0.237922996
10.5819321429,0.2580722687,0.1081472826,1705.72294714,92.8861177885,-1003.15429688,0.0445761926,0.2269288897,0.1392906616,1565.43827978,131.306296373,-1003.15429688,0.0445761926
10.5426273809,0.2620601404,0.1018806271,1560.51596129,95.7782451923,-995.507080078,-0.1420456141,0.2254097005,0.1387209656,1347.15684446,135.423054547,-995.507080078,-0.1420456141
10.5670559524,0.2574076234,0.1047291068,1595.48502508,95.21484375,-1007.59765625,0.4926719265,0.2209470822,0.1411896481,1503.38022974,134.613032254,-1007.59765625,0.4926719265
10.5661130952,0.2564581302,0.1056786001,1646.1806018,101.431039663,-1011.0032959,0.569405166,0.2209470822,0.1414744961,1510.08482062,143.477463176,-1011.0032959,0.569405166
10.5973416667,0.2582749634,0.1047342958,1723.29271916,102.266751803,-1000.39746094,0.6233706154,0.2218126156,0.1412915976,1498.49768448,144.440195657,-1000.39746094,0.6233706154
10.5554916667,0.2613954951,0.1050139548,1713.80154974,101.318359375,-1000.59448242,0.5061156515,0.2262642444,0.1401452055,1554.09327662,143.404344819,-1000.59448242,0.5061156515
10.6544059524,0.2515313151,0.098838732,1759.78228538,102.552625868,-1009.70495605,1.789366517,0.2139524818,0.1363261326,1625.04800994,145.049888302,-1009.70495605,1.789366517
10.6979916667,0.2594015593,0.1046341575,1737.3290725,107.543945312,-1007.83105469,0.7510248604,0.2277834336,0.1361573338,1580.52402101,151.777425378,-1007.83105469,0.7510248604
10.7550130952,0.258452066,0.1075775866,1752.51777465,97.5670447716,-1003.56811523,0.02227795,0.227878383,0.1384361177,1609.73462331,137.932961518,-1003.56811523,0.02227795
10.8005916667,0.25930661,0.1033048669,1838.70016376,92.6091120793,-1015.87463379,-0.532580399,0.2283531296,0.1342583473,1609.53413405,131.093801586,-1015.87463379,-0.532580399
10.8550952381,0.2587760108,0.1099773843,1757.55392587,98.7620634191,-1012.04260254,0.3592465147,0.2249889446,0.143280395,1624.75305682,139.696500799,-1012.04260254,0.3592465147
10.8638857143,0.2586419647,0.1085270799,1623.66421114,96.3275615986,-1003.92687988,-0.0859468637,0.2237955619,0.143183584,1445.7922447,136.153413575,-1003.92687988,-0.0859468637
10.7934690476,0.2580015222,0.1086220292,1665.87588332,101.308785233,-1007.20629883,0.527241989,0.2248921336,0.1417314178,1506.06940545,143.372679925,-1007.20629883,0.527241989
10.7824333333,0.2603510525,0.1037796136,1662.06972076,93.510554387,-1000.0123291,-0.1334608037,0.2219915247,0.1419492427,1558.61188767,132.24905021,-1000.0123291,-0.1334608037
10.7496619048,0.2614774885,0.1058632533,1822.1804839,93.9190204327,-998.229980469,-0.5810282576,0.2313800434,0.1360556431,1635.12281761,132.727110942,-998.229980469,-0.5810282576
10.6723208333,0.2620416183,0.1058040225,1887.31728621,94.3244485294,-1011.92175293,0.5635232517,0.2302907314,0.1373613064,1710.52444572,133.278300078,-1011.92175293,0.5635232517
10.6745065476,0.2593887068,0.1052935856,1790.99263934,95.3838641827,-1003.93237305,0.5615034628,0.2256833661,0.139093871,1500.06944255,134.845292301,-1003.93237305,0.5615034628
10.5860708333,0.2642308825,0.1018755792,1784.49153361,96.8534029447,-1000.75036621,0.7864820791,0.2320446557,0.1338719168,1537.50164518,136.970070739,-1000.75036621,0.7864820791
10.4645422619,0.2613769589,0.1048412024,1857.40894675,101.136450674,-1006.29931641,-0.051800436,0.2300117238,0.1363032437,1639.44074077,142.871622212,-1006.29931641,-0.051800436
10.3021994048,0.2604330976,0.1048188625,1703.92764399,95.6280048077,-1004.43359375,-0.4166292574,0.2290064278,0.1363404769,1430.33416345,135.117504837,-1004.43359375,-0.4166292574
10.3204279762,0.2613825439,0.1052935856,1658.54611666,94.4401667668,-999.382446289,0.4886174254,0.2263479784,0.1402332064,1486.46127324,133.331313335,-999.382446289,0.4886174254
10.3199565476,0.258736914,0.1070078907,1793.0433396,96.5670072115,-1004.38439941,0.4568571989,0.2234399674,0.1424090953,1623.56178352,136.39250383,-1004.38439941,0.4568571989
10.4210589286,0.2688015426,0.1003614378,1581.85625163,95.7500751202,-994.849243164,-0.2309568658,0.2315814067,0.1377714724,1400.29516076,135.48263115,-994.849243164,-0.2309568658
10.4659517857,0.2674890078,0.1004898987,1629.15429755,95.3153722426,-1007.60192871,-0.5419222323,0.2308944204,0.1370844861,1465.48357993,134.6254758,-1007.60192871,-0.5419222323
10.4210589286,0.2600035022,0.1000515089,1515.65444562,95.6248157429,-996.958984375,-0.1897735283,0.2279572088,0.1321909601,1349.86944468,135.108781136,-996.958984375,-0.1897735283
10.5583464286,0.2520904612,0.1071977893,1585.2855805,98.9239032452,-1004.56555176,-0.0486132759,0.2216117274,0.1375815737,1412.99809397,139.951381011,-1004.56555176,-0.0486132759
10.4002797619,0.254071808,0.1103256506,1676.74251896,98.9379882812,-1001.48034668,0.1925507158,0.2281724045,0.13640005,1507.31963432,139.770775227,-1001.48034668,0.1925507158
10.4042440476,0.26134369,0.1025249492,1499.34774258,91.313288762,-1000.50732422,-0.3448510211,0.2362820358,0.1275866035,1287.31534779,129.141416063,-1000.50732422,-0.3448510211
10.4053333333,0.2614386206,0.1051830035,1592.36181603,94.7922926683,-1007.58215332,-0.0798531553,0.2359023138,0.1308142408,1466.59165261,134.061687582,-1007.58215332,-0.0798531553
10.3987976191,0.2617252735,0.1067614559,1559.6167804,93.2665058211,-1011.52038574,0.7543596374,0.2356882548,0.1327984746,1405.83840331,131.903832315,-1011.52038574,0.7543596374
10.4875176191,0.2601224835,0.1068021146,1572.33541699,93.6795748197,-1004.68591309,-0.8578422406,0.2323064661,0.134618132,1423.6734584,132.487972072,-1004.68591309,-0.8578422406
10.3945319048,0.2588754968,0.1074613357,1646.4484545,92.5715519832,-1006.19360352,-0.3972843129,0.2314294116,0.1346375205,1496.55174909,131.125211107,-1006.19360352,-0.3972843129
10.3966372619,0.2608670735,0.1064763565,1613.71755075,98.2402726716,-1003.9284668,0.4108496143,0.2309568969,0.1364833297,1447.30566228,138.938004091,-1003.9284668,0.4108496143
10.4429658333,0.2598505539,0.1085163256,1751.67880464,97.0412034255,-1001.49841309,-0.4883275069,0.2338370165,0.1346248029,1623.95709585,137.24217425,-1001.49841309,-0.4883275069
10.4243015476,0.2620416183,0.1062880299,1664.26763267,95.1238893995,-1014.45117188,-0.0749040587,0.2325171655,0.1360060856,1502.08500326,134.408776495,-1014.45117188,-0.0749040587
10.2947765476,0.2587933906,0.1055679568,1554.63931484,92.1771709736,-1003.70935059,0.4302015734,0.2287938633,0.1356624193,1420.12324792,130.363133493,-1003.70935059,0.4302015734
10.4074360714,0.2553076561,0.0994777734,1548.32057132,94.23828125,-994.825195312,0.9030459066,0.2173049113,0.1374805182,1367.33207241,133.38879395,-994.825195312,0.9030459066
10.4663146429,0.2507238975,0.1077514667,1696.75277048,98.3276367188,-999.785644531,-0.8196476451,0.220629435,0.137750994,1573.76086847,139.127890998,-999.785644531,-0.8196476451
10.5787182143,0.2552807877,0.1101248471,1631.72223825,98.2994666466,-1005.22924805,0.0699151874,0.230028021,0.1353776137,1429.75711675,139.021675909,-1005.22924805,0.0699151874
10.6019682143,0.2581032614,0.1098291554,1668.40673944,101.172814002,-997.187744141,-0.8034037567,0.2329479233,0.1349844935,1536.08479126,143.085299691,-997.187744141,-0.8034037567
10.4232553571,0.2575209435,0.1059319473,1769.05034971,89.8813100962,-1000.90600586,0.5410373084,0.2310379567,0.1325098552,1588.1508507,127.016523145,-1000.90600586,0.5410373084
10.4647267857,0.2530596518,0.1115322922,1708.67161899,99.2009089543,-1002.11364746,0.1559286985,0.2231595054,0.1413375175,1562.0367671,140.236755489,-1002.11364746,0.1559286985
10.4759928571,0.2528796103,0.1121651238,1747.02630644,100.595511642,-1004.11621094,0.1425179487,0.2223946975,0.1427468141,1569.41055622,142.268857555,-1004.11621094,0.1425179487
10.4185785714,0.2559768303,0.1118059718,1613.13279201,101.02726863,-1004.5168457,-0.2767950385,0.2256739467,0.1422558755,1457.71808828,143.027110931,-1004.5168457,-0.2767950385
10.4537,0.2569570005,0.1111060778,1653.7293168,97.4647671569,-1007.39489746,0.4204449612,0.2259866652,0.1418828485,1455.48817956,137.841152965,-1007.39489746,0.4204449612
10.5100142857,0.2596092077,0.1082100537,1623.69311476,95.6092247596,-1000.05322266,-0.8278535594,0.2279055604,0.1401035432,1419.30550441,135.21687071,-1000.05322266,-0.8278535594
10.3772714286,0.2567615747,0.1083049748,1800.89066352,100.830078125,-1003.80847168,-0.1725206167,0.2238239531,0.1411476753,1648.31243122,142.600560999,-1003.80847168,-0.1725206167
10.2989142857,0.2540535316,0.1117835539,1710.32627699,96.7610677083,-1001.50842285,0.6606120306,0.222986414,0.1427538892,1525.40743973,136.845882304,-1001.50842285,0.6606120306
9.6757607143,0.263092633,0.0950858684,1550.22716499,94.4363576061,-999.675170898,-0.2974481389,0.2274309549,0.1305165121,1382.16491981,134.068129404,-999.675170898,-0.2974481389
9.3596005411,0.2492381002,0.1050145131,1802.88657913,96.851490162,-1003.43115234,-0.7844986531,0.2166923442,0.1376326965,1625.41129674,136.593967013,-1003.43115234,-0.7844986531
9.4503862554,0.2550403541,0.109723353,1960.9468213,92.5152118389,-1012.49157715,0.3330642388,0.2246671077,0.1400016831,1850.20769441,130.841142057,-1012.49157715,0.3330642388
10.4547648268,0.2566412121,0.1105144284,1807.51606609,92.041015625,-1010.9543457,0.0804365985,0.22722231,0.1397397852,1631.48564903,130.150175825,-1010.9543457,0.0804365985
10.6584733983,0.2595014247,0.1064961955,1583.68631018,92.2992412861,-1005.37036133,0.3206758931,0.2303304526,0.135391724,1288.6636015,130.075670862,-1005.37036133,0.3206758931
10.6894448268,0.2605196778,0.10487222,1410.5240814,91.1583533654,-1006.1809082,0.3837310212,0.2314781399,0.1339137579,1216.53727951,128.922131447,-1006.1809082,0.3837310212
10.5708733983,0.2595572579,0.1071326937,1653.1532856,95.8467371324,-1010.3470459,0.4529692955,0.2320724476,0.1347142815,1460.56357895,135.552765156,-1010.3470459,0.4529692955
9.9513973479,0.2610330242,0.1071659216,1625.58693136,95.454289363,-1003.53625488,-0.274068144,0.2331485553,0.1348177408,1422.30919026,134.381477596,-1003.53625488,-0.274068144
10.227600205,0.2591829934,0.1077186974,1576.4974708,93.4771369485,-1008.35510254,0.8540248217,0.230148304,0.1369469513,1385.91507009,132.201498134,-1008.35510254,0.8540248217
10.223025205,0.2610588985,0.105657656,1670.92106849,99.2056039663,-1006.39648438,0.2143410512,0.2302064832,0.1365100713,1500.74619768,140.303050846,-1006.39648438,0.2143410512
10.734400205,0.2616284816,0.1064710802,1592.70198587,96.1961933211,-1006.90869141,1.2833701256,0.232784498,0.1356054394,1425.11380416,136.046945866,-1006.90869141,1.2833701256
11.0407782353,0.2605971596,0.1062325033,1722.54482193,98.0130709135,-1006.4876709,-0.2451119596,0.2315376771,0.1351281761,1564.79273683,138.795625079,-1006.4876709,-0.2451119596
11.0369068067,0.2591731314,0.1068021146,1613.92082587,98.5811673678,-1005.47827148,0.4965389897,0.2288887985,0.1369915123,1410.32860919,139.419905525,-1005.47827148,0.4965389897
10.0157068067,0.2586407496,0.108799477,1709.59993504,95.6935508578,-1008.97814941,0.2879773078,0.2301825234,0.1373544999,1515.23856859,135.336058952,-1008.97814941,0.2879773078
9.7864553782,0.2610718357,0.1078464019,1691.54537568,99.7783954327,-993.90234375,-0.6390978482,0.2322115309,0.1366117715,1470.98350165,141.113023179,-993.90234375,-0.6390978482
9.6627482353,0.263445216,0.0999667793,1523.29195117,94.1162109375,-994.417480469,-0.5733236338,0.2284141224,0.1349978728,1371.2252915,133.390712863,-994.417480469,-0.5733236338
9.7899768067,0.2623060248,0.1050192018,1688.78880428,96.6461780025,-1006.33532715,-0.0172849246,0.2295903656,0.1376380691,1514.60277775,136.683289476,-1006.33532715,-0.0172849246
10.5048135714,0.2616284816,0.1068582477,1650.2983698,92.8787530637,-999.608154297,-0.5227730941,0.231042244,0.1375412772,1415.92450316,131.355111651,-999.608154297,-0.5227730941
10.3904964286,0.2646662578,0.1047083509,1635.75188097,95.8533653846,-992.823364258,-0.7579039198,0.2344299602,0.1347343124,1502.63723078,135.823391634,-992.823364258,-0.7579039198
10.5011964286,0.2631771518,0.1028897802,1675.11292967,99.3317248775,-1005.44384766,-0.1394092864,0.2316229953,0.1345407286,1507.17637684,140.603199431,-1005.44384766,-0.1394092864
10.5683178572,0.2457016498,0.1117672403,2036.49661365,103.874926297,-988.656982422,0.8576325298,0.2045340497,0.1528417011,1969.76866329,146.984710269,-988.656982422,0.8576325298
10.6606428572,0.2478894032,0.2047526508,1449.55508302,90.7621837798,-981.724487305,2.0217717327,0.2177727481,0.2064409358,1296.44954759,125.399100557,-981.724487305,2.0217717327
10.6910357143,0.2550282242,0.1019926609,1614.16817705,95.6800928656,-996.740234375,0.3082583993,0.2214032465,0.1358039265,1507.50788893,135.316900877,-996.740234375,0.3082583993
10.6243857143,0.2544263708,0.1100299118,1572.0572394,91.055063101,-999.625854492,0.2858306457,0.2262138592,0.1385160602,1322.79646688,129.154764434,-999.625854492,0.2858306457
10.5535,0.2575592328,0.1054730216,1551.9888864,91.5339543269,-995.78137207,0.0672015382,0.228224252,0.1349029376,1348.37891647,129.453147694,-995.78137207,0.0672015382
10.5657785714,0.256788887,0.1089876693,1562.6522577,90.944776348,-1008.16320801,0.6567694193,0.2267834008,0.1390899475,1384.48004465,128.619947244,-1008.16320801,0.6567694193
10.4630821429,0.2572616782,0.1102143204,1763.53897891,94.5058969351,-999.527099609,-0.7219120046,0.2321050934,0.1353709052,1618.12390007,133.642978303,-999.527099609,-0.7219120046
10.4165957143,0.2600798113,0.1086972937,1712.65775259,94.5925245098,-1012.56787109,0.5452898147,0.2289128224,0.1398642826,1539.93046906,133.77883336,-1012.56787109,0.5452898147
10.5227647619,0.2566793744,0.1079306393,1705.66030223,92.2992412861,-1013.67443848,0.4770045413,0.2257335622,0.1388764514,1526.32457541,130.482402707,-1013.67443848,0.4770045413
10.355032619,0.2545910067,0.1071712329,1638.27286002,92.8391676683,-1006.08911133,0.6628214825,0.2188989043,0.1428633352,1453.4035644,131.073320467,-1006.08911133,0.6628214825
10.242832619,0.2588626679,0.1052727168,1603.97858465,90.9236027644,-1002.02441406,0.4850298798,0.2302900008,0.1338453838,1488.46995891,128.696179571,-1002.02441406,0.4850298798
9.834922619,0.2646531419,0.100811204,1412.9102637,89.2333984375,-1000.25524902,-0.014614448,0.2305747782,0.1348895677,1293.40034764,126.086649065,-1000.25524902,-0.014614448
9.5986161905,0.261710442,0.1031843491,1338.39594227,92.1677809495,-1002.32543945,0.1068699862,0.2285813364,0.1363134547,1236.44829718,130.349521896,-1002.32543945,0.1068699862
9.6930638095,0.2600967033,0.1015706104,1354.33088373,87.407038762,-999.060302734,0.4710819878,0.2285813364,0.1330859774,1236.42941313,123.523599617,-999.060302734,0.4710819878
9.5704227381,0.2625468637,0.097698354,1360.96907551,93.8605542453,-998.023803711,0.8075006013,0.2316261263,0.1287122262,1257.92673177,132.743518866,-998.023803711,0.8075006013
9.5188208333,0.2652095526,0.1015655767,1518.93506691,95.0364332933,-999.088378906,0.1151325953,0.2337906686,0.133269224,1364.77635229,134.393236163,-999.088378906,0.1151325953
9.4154386905,0.2626466829,0.1029893932,1545.1298094,93.7077448918,-1004.40625,-0.7389960564,0.228503005,0.1375276451,1370.37946383,132.411150376,-1004.40625,-0.7389960564
9.1490644048,0.2574116947,0.0991835944,1351.55495107,96.7165389151,-999.251464844,-0.2719829581,0.2256543185,0.1307547103,1220.89709653,136.684892005,-999.251464844,-0.2719829581
8.8730096429,0.262185071,0.0985329847,1225.60466566,92.529296875,-1004.18054199,-0.0864393847,0.2303849266,0.1301432775,1115.91579168,130.854128178,-1004.18054199,-0.0864393847
8.8647167857,0.2460769106,0.0991666616,1034.88619573,101.944247159,-992.208496094,-3.354891443,0.2166410146,0.1287820447,1006.05594733,144.401901631,-992.208496094,-3.354891443
8.8710553571,0.2486229693,0.09350783,1282.06674173,100.554289641,-993.007568359,-1.7520021732,0.2201044522,0.1225747801,1191.66126652,142.165382898,-993.007568359,-1.7520021732
9.1214605952,0.2382215647,0.1060231381,1112.70214397,97.6736886161,-989.829345703,-0.0989808008,0.2116056148,0.1270867541,1015.6170982,138.388995096,-989.829345703,-0.0989808008
9.3871491667,0.2510664017,0.1056974651,944.352312806,106.459131781,-991.256103516,-1.8012026001,0.2112086792,0.1455551876,936.169420466,151.069258779,-991.256103516,-1.8012026001
9.1291358333,0.2624308253,0.1032639197,1116.86629236,93.998835637,-991.686767578,-0.1920161332,0.22072241,0.1313366887,1047.15595327,131.615176351,-991.686767578,-0.1920161332
8.9963769048,0.2693056551,0.08753365,1336.59914287,96.6889003538,-1003.88977051,0.0670054979,0.2394138448,0.1174254603,1149.49975541,136.710926419,-1003.88977051,0.0670054979
